"[all run data]","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles","count turtles","mean [sugar] of turtles"
,"73","29.945205479452056","143","27.006993006993007","215","30.344186046511627","293","29.119453924914676","353","30.070821529745043","426","28.018779342723004","474","28.073839662447256","548","26.906934306569344","608","27.393092105263158","683","26.792093704245975"
,"73","30.863013698630137","137","28.912408759124087","212","31.721698113207548","288","30.46875","350","31.228571428571428","419","29.286396181384248","469","29.15138592750533","542","27.944649446494466","601","28.487520798668886","673","27.904903417533433"
,"73","31.78082191780822","134","30.34328358208955","210","32.99523809523809","283","31.88339222614841","349","32.22922636103152","414","30.466183574879228","461","30.45986984815618","537","28.962756052141525","592","29.719594594594593","667","28.896551724137932"
,"73","32.6986301369863","128","32.609375","208","34.30288461538461","281","33.01423487544484","345","33.527536231884056","412","31.45631067961165","453","31.83222958057395","526","30.35171102661597","579","31.219343696027632","660","29.96212121212121"
,"73","33.61643835616438","124","34.58064516129032","208","35.30288461538461","276","34.539855072463766","344","34.56395348837209","406","32.783251231527096","448","33.049107142857146","517","31.69825918762089","574","32.353658536585364","646","31.397832817337463"
,"73","34.534246575342465","120","36.71666666666667","204","37.01470588235294","269","36.41263940520446","343","35.60932944606414","402","33.995024875621894","441","34.46031746031746","516","32.60077519379845","566","33.69434628975265","636","32.7122641509434"
,"73","35.45205479452055","118","38.3728813559322","201","38.62189054726368","263","38.26615969581749","339","36.9882005899705","399","35.152882205513784","434","35.933179723502306","511","33.771037181996086","560","34.96607142857143","630","33.86825396825397"
,"72","36.875","118","39.42372881355932","198","40.292929292929294","259","39.91891891891892","333","38.645645645645644","394","36.52030456852792","427","37.47072599531616","506","34.976284584980235","551","36.473684210526315","621","35.225442834138484"
,"72","37.81944444444444","117","40.82051282051282","196","41.816326530612244","256","41.4765625","330","40.018181818181816","389","37.93573264781491","419","39.16945107398568","498","36.43574297188755","545","37.83853211009174","606","37"
,"72","38.763888888888886","116","42.25","194","43.381443298969074","252","43.25396825396825","325","41.68","385","39.298701298701296","415","40.56144578313253","492","37.80691056910569","539","39.244897959183675","597","38.50083752093802"
,"72","39.708333333333336","116","43.33620689655172","194","44.52577319587629","252","44.392857142857146","325","42.744615384615386","385","40.27792207792208","415","41.5855421686747","492","38.74593495934959","539","40.2430426716141","597","39.45896147403685"
,"72","40.65277777777778","116","44.422413793103445","194","45.670103092783506","252","45.53174603174603","325","43.80923076923077","385","41.25714285714286","415","42.609638554216865","492","39.6849593495935","539","41.24118738404453","597","40.41708542713568"
,"72","41.59722222222222","116","45.508620689655174","194","46.81443298969072","252","46.67063492063492","325","44.87384615384615","385","42.236363636363635","415","43.63373493975904","492","40.6239837398374","539","42.23933209647495","597","41.37520938023451"
,"72","42.541666666666664","116","46.5948275862069","194","47.95876288659794","252","47.80952380952381","325","45.93846153846154","385","43.215584415584416","415","44.6578313253012","492","41.5630081300813","539","43.23747680890538","597","42.333333333333336"
,"72","43.486111111111114","116","47.68103448275862","194","49.103092783505154","252","48.948412698412696","325","47.003076923076925","385","44.1948051948052","415","45.681927710843375","492","42.5020325203252","539","44.23562152133581","597","43.29145728643216"
,"72","44.43055555555556","116","48.76724137931034","194","50.24742268041237","252","50.08730158730159","325","48.067692307692305","385","45.17402597402597","415","46.70602409638554","492","43.4410569105691","539","45.23376623376623","597","44.24958123953099"
,"72","45.375","116","49.85344827586207","194","51.391752577319586","252","51.226190476190474","325","49.13230769230769","385","46.153246753246755","415","47.73012048192771","492","44.38008130081301","539","46.23191094619666","597","45.20770519262982"
,"72","46.31944444444444","116","50.939655172413794","194","52.5360824742268","252","52.36507936507937","325","50.19692307692308","385","47.13246753246753","415","48.75421686746988","492","45.31910569105691","539","47.23005565862709","597","46.165829145728644"
,"72","47.263888888888886","116","52.025862068965516","194","53.68041237113402","252","53.50396825396825","325","51.261538461538464","385","48.11168831168831","415","49.77831325301205","492","46.25813008130081","539","48.22820037105751","597","47.12395309882747"
,"72","48.208333333333336","116","53.11206896551724","194","54.824742268041234","252","54.642857142857146","325","52.326153846153844","385","49.09090909090909","415","50.80240963855422","492","47.197154471544714","539","49.22634508348794","597","48.0820770519263"
,"72","49.15277777777778","116","54.19827586206897","194","55.96907216494845","252","55.78174603174603","325","53.39076923076923","385","50.07012987012987","415","51.82650602409639","492","48.136178861788615","539","50.224489795918366","597","49.040201005025125"
,"72","50.09722222222222","116","55.28448275862069","194","57.11340206185567","252","56.92063492063492","325","54.45538461538462","385","51.04935064935065","415","52.850602409638554","492","49.07520325203252","539","51.2226345083488","597","49.99832495812395"
,"72","51.041666666666664","116","56.37068965517241","194","58.25773195876289","252","58.05952380952381","325","55.52","385","52.02857142857143","415","53.87469879518072","492","50.014227642276424","539","52.22077922077922","597","50.95644891122278"
,"72","51.986111111111114","116","57.456896551724135","194","59.402061855670105","252","59.198412698412696","325","56.58461538461538","385","53.00779220779221","415","54.89879518072289","492","50.953252032520325","539","53.218923933209645","597","51.914572864321606"
,"72","52.93055555555556","116","58.543103448275865","194","60.54639175257732","252","60.33730158730159","325","57.64923076923077","385","53.98701298701299","415","55.92289156626506","492","51.892276422764226","539","54.217068645640076","597","52.87269681742043"
,"72","53.875","116","59.62931034482759","194","61.69072164948454","252","61.476190476190474","325","58.713846153846156","385","54.96623376623376","415","56.94698795180723","492","52.83130081300813","539","55.2152133580705","597","53.83082077051926"
,"72","54.81944444444444","116","60.71551724137931","194","62.83505154639175","252","62.61507936507937","325","59.778461538461535","385","55.945454545454545","415","57.971084337349396","492","53.770325203252035","539","56.21335807050093","597","54.78894472361809"
,"72","55.763888888888886","116","61.80172413793103","194","63.97938144329897","252","63.75396825396825","325","60.84307692307692","385","56.92467532467533","415","58.99518072289157","492","54.709349593495936","539","57.211502782931355","597","55.74706867671692"
,"72","56.708333333333336","116","62.88793103448276","194","65.12371134020619","252","64.89285714285714","325","61.90769230769231","385","57.9038961038961","415","60.019277108433734","492","55.64837398373984","539","58.20964749536178","597","56.70519262981575"
,"72","57.65277777777778","116","63.974137931034484","194","66.26804123711341","252","66.03174603174604","325","62.972307692307695","385","58.883116883116884","415","61.043373493975906","492","56.58739837398374","539","59.20779220779221","597","57.663316582914575"
,"72","58.59722222222222","116","65.0603448275862","194","67.41237113402062","252","67.17063492063492","325","64.03692307692307","385","59.862337662337666","415","62.06746987951807","492","57.52642276422764","539","60.20593692022263","597","58.6214405360134"
,"72","59.541666666666664","116","66.14655172413794","194","68.55670103092784","252","68.30952380952381","325","65.10153846153847","385","60.84155844155844","415","63.091566265060244","492","58.46544715447155","539","61.204081632653065","597","59.57956448911223"
,"72","60.486111111111114","116","67.23275862068965","194","69.70103092783505","252","69.4484126984127","325","66.16615384615385","385","61.82077922077922","415","64.1156626506024","492","59.40447154471545","539","62.20222634508349","597","60.537688442211056"
,"72","61.43055555555556","116","68.31896551724138","194","70.84536082474227","252","70.58730158730158","325","67.23076923076923","385","62.8","415","65.13975903614458","492","60.34349593495935","539","63.20037105751391","597","61.49581239530988"
,"72","62.375","116","69.40517241379311","194","71.98969072164948","252","71.72619047619048","325","68.29538461538462","385","63.77922077922078","415","66.16385542168675","492","61.28252032520325","539","64.19851576994434","597","62.45393634840871"
,"72","63.31944444444444","116","70.49137931034483","194","73.1340206185567","252","72.86507936507937","325","69.36","385","64.75844155844156","415","67.18795180722891","492","62.22154471544715","539","65.19666048237477","597","63.41206030150754"
,"72","64.26388888888889","116","71.57758620689656","194","74.27835051546391","252","74.00396825396825","325","70.42461538461538","385","65.73766233766234","415","68.21204819277108","492","63.16056910569106","539","66.1948051948052","597","64.37018425460637"
,"72","65.20833333333333","116","72.66379310344827","194","75.42268041237114","252","75.14285714285714","325","71.48923076923077","385","66.71688311688311","415","69.23614457831326","492","64.09959349593495","539","67.19294990723562","597","65.32830820770519"
,"72","66.15277777777777","116","73.75","194","76.56701030927834","252","76.28174603174604","325","72.55384615384615","385","67.69610389610389","415","70.26024096385542","492","65.03861788617886","539","68.19109461966605","597","66.28643216080403"
,"72","67.09722222222223","116","74.83620689655173","194","77.71134020618557","252","77.42063492063492","325","73.61846153846155","385","68.67532467532467","415","71.28433734939759","492","65.97764227642277","539","69.18923933209648","597","67.24455611390285"
,"72","68.04166666666667","116","75.92241379310344","194","78.85567010309278","252","78.55952380952381","325","74.68307692307692","385","69.65454545454546","415","72.30843373493975","492","66.91666666666667","539","70.18738404452691","597","68.20268006700168"
,"72","68.98611111111111","116","77.00862068965517","194","80","252","79.6984126984127","325","75.7476923076923","385","70.63376623376624","415","73.33253012048193","492","67.85569105691057","539","71.18552875695732","597","69.1608040201005"
,"72","69.93055555555556","116","78.09482758620689","194","81.14432989690722","252","80.83730158730158","325","76.8123076923077","385","71.61298701298702","415","74.3566265060241","492","68.79471544715447","539","72.18367346938776","597","70.11892797319933"
,"72","70.875","116","79.18103448275862","194","82.28865979381443","252","81.97619047619048","325","77.87692307692308","385","72.59220779220779","415","75.38072289156626","492","69.73373983739837","539","73.18181818181819","597","71.07705192629815"
,"72","71.81944444444444","116","80.26724137931035","194","83.43298969072166","252","83.11507936507937","325","78.94153846153846","385","73.57142857142857","415","76.40481927710843","492","70.67276422764228","539","74.1799628942486","597","72.03517587939699"
,"72","72.76388888888889","116","81.35344827586206","194","84.57731958762886","252","84.25396825396825","325","80.00615384615385","385","74.55064935064935","415","77.4289156626506","492","71.61178861788618","539","75.17810760667903","597","72.99329983249581"
,"72","73.70833333333333","116","82.4396551724138","194","85.72164948453609","252","85.39285714285714","325","81.07076923076923","385","75.52987012987013","415","78.45301204819278","492","72.55081300813008","539","76.17625231910947","597","73.95142378559464"
,"72","74.65277777777777","116","83.52586206896552","194","86.8659793814433","252","86.53174603174604","325","82.13538461538461","385","76.50909090909092","415","79.47710843373494","492","73.48983739837398","539","77.17439703153988","597","74.90954773869346"
,"72","75.59722222222223","116","84.61206896551724","194","88.01030927835052","252","87.67063492063492","325","83.2","385","77.48831168831168","415","80.5012048192771","492","74.42886178861788","539","78.17254174397031","597","75.8676716917923"
,"72","76.54166666666667","116","85.69827586206897","194","89.15463917525773","252","88.80952380952381","325","84.26461538461538","385","78.46753246753246","415","81.52530120481927","492","75.3678861788618","539","79.17068645640074","597","76.82579564489112"
,"72","77.48611111111111","116","86.78448275862068","194","90.29896907216495","252","89.9484126984127","325","85.32923076923078","385","79.44675324675325","415","82.54939759036145","492","76.3069105691057","539","80.16883116883118","597","77.78391959798995"
,"72","78.43055555555556","116","87.87068965517241","194","91.44329896907216","252","91.08730158730158","325","86.39384615384616","385","80.42597402597403","415","83.57349397590362","492","77.2459349593496","539","81.16697588126159","597","78.74204355108878"
,"72","79.375","116","88.95689655172414","194","92.58762886597938","252","92.22619047619048","325","87.45846153846153","385","81.40519480519481","415","84.59759036144578","492","78.1849593495935","539","82.16512059369202","597","79.7001675041876"
,"72","80.31944444444444","116","90.04310344827586","194","93.73195876288659","252","93.36507936507937","325","88.52307692307693","385","82.38441558441558","415","85.62168674698795","492","79.1239837398374","539","83.16326530612245","597","80.65829145728644"
,"72","81.26388888888889","116","91.12931034482759","194","94.87628865979381","252","94.50396825396825","325","89.58769230769231","385","83.36363636363636","415","86.64578313253013","492","80.0630081300813","539","84.16141001855287","597","81.61641541038526"
,"72","82.20833333333333","116","92.21551724137932","194","96.02061855670104","252","95.64285714285714","325","90.65230769230769","385","84.34285714285714","415","87.66987951807229","492","81.0020325203252","539","85.1595547309833","597","82.57453936348409"
,"72","83.15277777777777","116","93.30172413793103","194","97.16494845360825","252","96.78174603174604","325","91.71692307692308","385","85.32207792207792","415","88.69397590361446","492","81.9410569105691","539","86.15769944341373","597","83.53266331658291"
,"72","84.09722222222223","116","94.38793103448276","194","98.30927835051547","252","97.92063492063492","325","92.78153846153846","385","86.3012987012987","415","89.71807228915662","492","82.880081300813","539","87.15584415584415","597","84.49078726968175"
,"72","85.04166666666667","116","95.47413793103448","194","99.45360824742268","252","99.05952380952381","325","93.84615384615384","385","87.28051948051949","415","90.74216867469879","492","83.8191056910569","539","88.15398886827458","597","85.44891122278057"
,"72","85.98611111111111","116","96.5603448275862","194","100.5979381443299","252","100.1984126984127","325","94.91076923076923","385","88.25974025974025","415","91.76626506024097","492","84.75813008130082","539","89.15213358070501","597","86.4070351758794"
,"72","86.93055555555556","116","97.64655172413794","194","101.74226804123711","252","101.33730158730158","325","95.97538461538461","385","89.23896103896104","415","92.79036144578313","492","85.69715447154472","539","90.15027829313543","597","87.36515912897822"
,"72","87.875","116","98.73275862068965","194","102.88659793814433","252","102.47619047619048","325","97.04","385","90.21818181818182","415","93.8144578313253","492","86.63617886178862","539","91.14842300556586","597","88.32328308207705"
,"72","88.81944444444444","116","99.81896551724138","194","104.03092783505154","252","103.61507936507937","325","98.10461538461539","385","91.1974025974026","415","94.83855421686746","492","87.57520325203252","539","92.14656771799629","597","89.28140703517587"
,"72","89.76388888888889","116","100.90517241379311","194","105.17525773195877","252","104.75396825396825","325","99.16923076923077","385","92.17662337662338","415","95.86265060240964","492","88.51422764227642","539","93.14471243042672","597","90.23953098827471"
,"72","90.70833333333333","116","101.99137931034483","194","106.31958762886597","252","105.89285714285714","325","100.23384615384616","385","93.15584415584415","415","96.88674698795181","492","89.45325203252033","539","94.14285714285714","597","91.19765494137353"
,"72","91.65277777777777","116","103.07758620689656","194","107.4639175257732","252","107.03174603174604","325","101.29846153846154","385","94.13506493506493","415","97.91084337349398","492","90.39227642276423","539","95.14100185528757","597","92.15577889447236"
,"72","92.59722222222223","116","104.16379310344827","194","108.6082474226804","252","108.17063492063492","325","102.36307692307692","385","95.11428571428571","415","98.93493975903614","492","91.33130081300813","539","96.139146567718","597","93.11390284757118"
,"72","93.54166666666667","116","105.25","194","109.75257731958763","252","109.30952380952381","325","103.42769230769231","385","96.0935064935065","415","99.95903614457832","492","92.27032520325203","539","97.13729128014842","597","94.07202680067002"
,"72","94.48611111111111","116","106.33620689655173","194","110.89690721649484","252","110.4484126984127","325","104.49230769230769","385","97.07272727272728","415","100.98313253012049","492","93.20934959349593","539","98.13543599257885","597","95.03015075376885"
,"72","95.43055555555556","116","107.42241379310344","194","112.04123711340206","252","111.58730158730158","325","105.55692307692307","385","98.05194805194805","415","102.00722891566265","492","94.14837398373983","539","99.13358070500928","597","95.98827470686767"
,"72","96.375","116","108.50862068965517","194","113.18556701030928","252","112.72619047619048","325","106.62153846153846","385","99.03116883116883","415","103.03132530120482","492","95.08739837398375","539","100.1317254174397","597","96.9463986599665"
,"72","97.31944444444444","116","109.59482758620689","194","114.3298969072165","252","113.86507936507937","325","107.68615384615384","385","100.01038961038961","415","104.05542168674698","492","96.02642276422765","539","101.12987012987013","597","97.90452261306532"
,"72","98.26388888888889","116","110.68103448275862","194","115.47422680412372","252","115.00396825396825","325","108.75076923076924","385","100.98961038961039","415","105.07951807228916","492","96.96544715447155","539","102.12801484230056","597","98.86264656616416"
,"72","99.20833333333333","116","111.76724137931035","194","116.61855670103093","252","116.14285714285714","325","109.81538461538462","385","101.96883116883117","415","106.10361445783133","492","97.90447154471545","539","103.12615955473099","597","99.82077051926298"
,"72","100.15277777777777","116","112.85344827586206","194","117.76288659793815","252","117.28174603174604","325","110.88","385","102.94805194805195","415","107.12771084337349","492","98.84349593495935","539","104.1243042671614","597","100.77889447236181"
,"72","101.09722222222223","116","113.9396551724138","194","118.90721649484536","252","118.42063492063492","325","111.94461538461539","385","103.92727272727272","415","108.15180722891566","492","99.78252032520325","539","105.12244897959184","597","101.73701842546063"
,"72","102.04166666666667","116","115.02586206896552","194","120.05154639175258","252","119.55952380952381","325","113.00923076923077","385","104.9064935064935","415","109.17590361445784","492","100.72154471544715","539","106.12059369202227","597","102.69514237855947"
,"72","102.98611111111111","116","116.11206896551724","194","121.19587628865979","252","120.6984126984127","325","114.07384615384615","385","105.88571428571429","415","110.2","492","101.66056910569105","539","107.11873840445269","597","103.65326633165829"
,"72","103.93055555555556","116","117.19827586206897","194","122.34020618556701","252","121.83730158730158","325","115.13846153846154","385","106.86493506493507","415","111.22409638554217","492","102.59959349593495","539","108.11688311688312","597","104.61139028475712"
,"72","104.875","116","118.28448275862068","194","123.48453608247422","252","122.97619047619048","325","116.20307692307692","385","107.84415584415585","415","112.24819277108433","492","103.53861788617886","539","109.11502782931355","597","105.56951423785594"
,"72","105.81944444444444","116","119.37068965517241","194","124.62886597938144","252","124.11507936507937","325","117.26769230769231","385","108.82337662337662","415","113.2722891566265","492","104.47764227642277","539","110.11317254174396","597","106.52763819095478"
,"72","106.76388888888889","116","120.45689655172414","194","125.77319587628865","252","125.25396825396825","325","118.3323076923077","385","109.8025974025974","415","114.29638554216868","492","105.41666666666667","539","111.1113172541744","597","107.4857621440536"
,"72","107.70833333333333","116","121.54310344827586","194","126.91752577319588","252","126.39285714285714","325","119.39692307692307","385","110.78181818181818","415","115.32048192771084","492","106.35569105691057","539","112.10946196660483","597","108.44388609715243"
,"72","108.65277777777777","116","122.62931034482759","194","128.06185567010309","252","127.53174603174604","325","120.46153846153847","385","111.76103896103896","415","116.34457831325301","492","107.29471544715447","539","113.10760667903526","597","109.40201005025126"
,"72","109.59722222222223","116","123.71551724137932","194","129.20618556701032","252","128.6706349206349","325","121.52615384615385","385","112.74025974025975","415","117.36867469879518","492","108.23373983739837","539","114.10575139146567","597","110.36013400335008"
