station_origin,station_destination,flows,population,jobs,distance
Hackney Downs,Barking,0 ,843 ,7004 ,13549.125597031600000 
Hackney Downs,Bethnal Green,24 ,843 ,4660 ,2737.301286005110000 
Hackney Downs,Bruce Grove,12 ,843 ,350 ,5653.101627951010000 
Hackney Downs,Bush Hill Park,5 ,843 ,176 ,11176.906993198600000 
Hackney Downs,Cambridge Heath,8 ,843 ,458 ,1905.429697758960000 
Hackney Downs,Cheshunt,0 ,843 ,116 ,18816.775509914800000 
Hackney Downs,Chingford,8 ,843 ,237 ,12043.282341576400000 
Hackney Downs,Clapton,2 ,843 ,427 ,1493.117113485760000 
Hackney Downs,Crouch Hill,0 ,843 ,404 ,12452.112325477200000 
Hackney Downs,Edmonton Green,27 ,843 ,783 ,9264.901550657830000 
Hackney Downs,Enfield Town,15 ,843 ,749 ,12583.773015976600000 
Hackney Downs,Harringay Green Lanes,0 ,843 ,544 ,10945.534525531800000 
Hackney Downs,Highams Park,13 ,843 ,390 ,9183.401074186750000 
Hackney Downs,Liverpool Street,475 ,843 ,61122 ,5145.593287911080000 
Hackney Downs,London Fields,7 ,843 ,790 ,926.012711788148000 
Hackney Downs,Rectory Road,2 ,843 ,219 ,1201.022377494200000 
Hackney Downs,Seven Sisters,80 ,843 ,10191 ,4320.831579769940000 
Hackney Downs,Silver Street,32 ,843 ,953 ,8066.446874773430000 
Hackney Downs,Southbury,14 ,843 ,538 ,12235.451004817400000 
Hackney Downs,St James Street,15 ,843 ,184 ,4265.855778068260000 
Hackney Downs,Stamford Hill,10 ,843 ,352 ,3195.748175104000000 
Hackney Downs,Stoke Newington,8 ,843 ,479 ,1984.278091832420000 
Hackney Downs,Theobalds Grove,2 ,843 ,182 ,17276.869881915000000 
Hackney Downs,Turkey Street,12 ,843 ,458 ,14937.027730853800000 
Hackney Downs,Walthamstow Central,28 ,843 ,5271 ,5236.565765234790000 
Hackney Downs,White Hart Lane,25 ,843 ,641 ,6866.525515479860000 
Hackney Downs,Wood Street,18 ,843 ,404 ,6604.261665759760000 
Hackney Wick,Acton Central,3 ,1477 ,750 ,20677.009005592300000 
Hackney Wick,Bethnal Green,0 ,1477 ,4660 ,6370.346473696290000 
Hackney Wick,Brockley,0 ,1477 ,468 ,13186.658607797700000 
Hackney Wick,Brondesbury,6 ,1477 ,712 ,14237.575484144700000 
Hackney Wick,Brondesbury Park,5 ,1477 ,895 ,14979.764155986900000 
Hackney Wick,Bruce Grove,0 ,1477 ,350 ,12626.512681874900000 
Hackney Wick,Bush Hill Park,0 ,1477 ,176 ,18150.318047122500000 
Hackney Wick,Caledonian Road & Barnsbury,32 ,1477 ,1668 ,6644.610308260980000 
Hackney Wick,Camden Road,100 ,1477 ,3784 ,8409.188598748230000 
Hackney Wick,Canada Water,0 ,1477 ,20443 ,9326.294135079090000 
Hackney Wick,Canonbury,12 ,1477 ,846 ,4849.900515123680000 
Hackney Wick,Cheshunt,0 ,1477 ,116 ,25790.186563838700000 
Hackney Wick,Chingford,0 ,1477 ,237 ,21150.930101277800000 
Hackney Wick,Clapham Junction,6 ,1477 ,4969 ,20657.179706601700000 
Hackney Wick,Clapton,0 ,1477 ,427 ,10600.764873187100000 
Hackney Wick,Crystal Palace,0 ,1477 ,499 ,19573.981681467100000 
Hackney Wick,Dalston Kingsland,49 ,1477 ,2091 ,3668.722174170650000 
Hackney Wick,Denmark Hill,1 ,1477 ,2612 ,14734.216229283000000 
Hackney Wick,Edmonton Green,0 ,1477 ,783 ,16238.312604581700000 
Hackney Wick,Enfield Town,0 ,1477 ,749 ,19557.184069900500000 
Hackney Wick,Finchley Road & Frognal,13 ,1477 ,1529 ,12757.686719152300000 
Hackney Wick,Forest Hill,0 ,1477 ,608 ,16179.043756128000000 
Hackney Wick,Gospel Oak,14 ,1477 ,2025 ,10398.592970633900000 
Hackney Wick,Gunnersbury,7 ,1477 ,4775 ,22321.293004562100000 
Hackney Wick,Hackney Central,38 ,1477 ,2440 ,2378.965930172720000 
Hackney Wick,Haggerston,2 ,1477 ,1184 ,7021.777456780670000 
Hackney Wick,Hampstead Heath,15 ,1477 ,2792 ,11337.153571604300000 
Hackney Wick,Harlesden,0 ,1477 ,1668 ,18755.776575872900000 
Hackney Wick,Harrow & Wealdstone,0 ,1477 ,1335 ,27420.366659241100000 
Hackney Wick,Highams Park,0 ,1477 ,390 ,18291.048833888100000 
Hackney Wick,Highbury & Islington,470 ,1477 ,25385 ,5831.010283223490000 
Hackney Wick,Homerton,7 ,1477 ,1998 ,1343.350383060750000 
Hackney Wick,Honor Oak Park,0 ,1477 ,341 ,14920.979782137600000 
Hackney Wick,Hoxton,3 ,1477 ,2181 ,7856.356094744190000 
Hackney Wick,Imperial Wharf,3 ,1477 ,2049 ,18453.411476122900000 
Hackney Wick,Kensal Rise,7 ,1477 ,1376 ,15982.299589557800000 
Hackney Wick,Kensington,9 ,1477 ,2252 ,17535.143174834600000 
Hackney Wick,Kentish Town West,2 ,1477 ,1128 ,9307.433543345550000 
Hackney Wick,Kenton,0 ,1477 ,768 ,25639.694663359800000 
Hackney Wick,Kew Gardens,0 ,1477 ,792 ,24101.573923512800000 
Hackney Wick,Liverpool Street,0 ,1477 ,61122 ,8271.384549830770000 
Hackney Wick,New Cross,0 ,1477 ,1027 ,12192.807887118200000 
Hackney Wick,New Cross Gate,1 ,1477 ,1340 ,11957.578950911900000 
Hackney Wick,North Wembley,0 ,1477 ,365 ,23316.980261989200000 
Hackney Wick,Norwood Junction,0 ,1477 ,406 ,21259.969727016100000 
Hackney Wick,Peckham Rye,2 ,1477 ,1070 ,13398.629618356800000 
Hackney Wick,Penge West,0 ,1477 ,150 ,18779.419345830000000 
Hackney Wick,Queens Road Peckham,2 ,1477 ,747 ,12268.068740273400000 
Hackney Wick,Rectory Road,2 ,1477 ,219 ,10308.670137195600000 
Hackney Wick,Richmond,6 ,1477 ,5397 ,26269.737187592500000 
Hackney Wick,Seven Sisters,0 ,1477 ,10191 ,11294.242633693800000 
Hackney Wick,Shadwell,3 ,1477 ,7447 ,7581.705097837210000 
Hackney Wick,Shepherd's Bush,14 ,1477 ,9890 ,16536.413036345000000 
Hackney Wick,Shoreditch High Street,11 ,1477 ,7558 ,7683.182679437850000 
Hackney Wick,Silver Street,0 ,1477 ,953 ,15039.857928697300000 
Hackney Wick,South Acton,7 ,1477 ,975 ,21829.536276032600000 
Hackney Wick,South Kenton,0 ,1477 ,261 ,24252.725432076000000 
Hackney Wick,Southbury,0 ,1477 ,538 ,19208.862058741300000 
Hackney Wick,St James Street,0 ,1477 ,184 ,13373.503537769600000 
Hackney Wick,Stamford Hill,0 ,1477 ,352 ,12303.395934805400000 
Hackney Wick,Stoke Newington,0 ,1477 ,479 ,11091.925851533800000 
Hackney Wick,Stonebridge Park,0 ,1477 ,729 ,20250.725352539900000 
Hackney Wick,Stratford,578 ,1477 ,55954 ,1572.923279349810000 
Hackney Wick,Surrey Quays,0 ,1477 ,1005 ,9875.810366038550000 
Hackney Wick,Sydenham,0 ,1477 ,515 ,17594.148747281400000 
Hackney Wick,Turkey Street,1 ,1477 ,458 ,21910.438784777700000 
Hackney Wick,Upper Holloway,1 ,1477 ,898 ,12298.818272997400000 
Hackney Wick,Walthamstow Central,0 ,1477 ,5271 ,14344.213524936100000 
Hackney Wick,Wapping,1 ,1477 ,1066 ,8440.483291646790000 
Hackney Wick,Watford Junction,1 ,1477 ,1367 ,37544.039279034000000 
Hackney Wick,Wembley Central,1 ,1477 ,1327 ,21968.823819508800000 
Hackney Wick,West Brompton,11 ,1477 ,5859 ,16876.217182338000000 
Hackney Wick,West Croydon,1 ,1477 ,2048 ,24195.555970619100000 
Hackney Wick,West Hampstead,14 ,1477 ,5856 ,13388.344248763700000 
Hackney Wick,White Hart Lane,1 ,1477 ,641 ,13839.936569403700000 
Hackney Wick,Whitechapel,2 ,1477 ,17633 ,6487.361231972260000 
Hackney Wick,Willesden Junction,11 ,1477 ,4165 ,17611.543384239400000 
Hackney Wick,Wood Street,2 ,1477 ,404 ,15711.909425461100000 
Haggerston,Acton Central,0 ,2049 ,750 ,17998.985432125600000 
Haggerston,Anerley,1 ,2049 ,173 ,16079.812922010800000 
Haggerston,Battersea Park,0 ,2049 ,0 ,16384.952184868800000 
Haggerston,Brockley,3 ,2049 ,468 ,9804.949859388770000 
Haggerston,Brondesbury,2 ,2049 ,712 ,11559.551910678000000 
Haggerston,Brondesbury Park,5 ,2049 ,895 ,12301.740582520200000 
Haggerston,Caledonian Road & Barnsbury,10 ,2049 ,1668 ,3966.586734794280000 
Haggerston,Camden Road,22 ,2049 ,3784 ,5731.165025281530000 
Haggerston,Canada Water,300 ,2049 ,20443 ,5944.585386670130000 
Haggerston,Canonbury,7 ,2049 ,846 ,2171.876941656980000 
Haggerston,Clapham High Street,19 ,2049 ,1296 ,14594.492593417100000 
Haggerston,Clapham Junction,44 ,2049 ,4969 ,17979.156133135000000 
Haggerston,Crystal Palace,3 ,2049 ,499 ,16192.272933058200000 
Haggerston,Dalston Junction,18 ,2049 ,1289 ,808.008295317436000 
Haggerston,Denmark Hill,35 ,2049 ,2612 ,11352.507480874000000 
Haggerston,Finchley Road & Frognal,7 ,2049 ,1529 ,10079.663145685600000 
Haggerston,Forest Hill,4 ,2049 ,608 ,12797.335007719100000 
Haggerston,Gospel Oak,13 ,2049 ,2025 ,7720.569397167270000 
Haggerston,Gunnersbury,1 ,2049 ,4775 ,19643.269431095400000 
Haggerston,Hackney Central,0 ,2049 ,2440 ,4642.811526607950000 
Haggerston,Hackney Wick,1 ,2049 ,1263 ,7021.777456780670000 
Haggerston,Hampstead Heath,5 ,2049 ,2792 ,8659.129998137670000 
Haggerston,Harlesden,0 ,2049 ,1668 ,16077.753002406200000 
Haggerston,Highbury & Islington,593 ,2049 ,25385 ,3152.986709756790000 
Haggerston,Homerton,0 ,2049 ,1998 ,5678.427073719910000 
Haggerston,Honor Oak Park,3 ,2049 ,341 ,11539.271033728600000 
Haggerston,Hoxton,4 ,2049 ,2181 ,834.578637963522000 
Haggerston,Imperial Wharf,4 ,2049 ,2049 ,15775.387902656200000 
Haggerston,Kensal Rise,3 ,2049 ,1376 ,13304.276016091100000 
Haggerston,Kensington,2 ,2049 ,2252 ,14857.119601367900000 
Haggerston,Kentish Town West,1 ,2049 ,1128 ,6629.409969878850000 
Haggerston,Kew Gardens,0 ,2049 ,792 ,21423.550350046100000 
Haggerston,New Cross,45 ,2049 ,1027 ,8811.099138709290000 
Haggerston,New Cross Gate,13 ,2049 ,1340 ,8575.870202503030000 
Haggerston,Norwood Junction,5 ,2049 ,406 ,17878.260978607100000 
Haggerston,Peckham Rye,20 ,2049 ,1070 ,10016.920869947800000 
Haggerston,Penge West,4 ,2049 ,150 ,15397.710597421100000 
Haggerston,Queen's Park,0 ,2049 ,2167 ,12470.513114909600000 
Haggerston,Queens Road Peckham,16 ,2049 ,747 ,8886.359991864490000 
Haggerston,Richmond,1 ,2049 ,5397 ,23591.713614125800000 
Haggerston,Rotherhithe,11 ,2049 ,321 ,5509.330905182610000 
Haggerston,Shadwell,206 ,2049 ,7447 ,4199.996349428250000 
Haggerston,Shepherd's Bush,5 ,2049 ,9890 ,13858.389462878300000 
Haggerston,Shoreditch High Street,90 ,2049 ,7558 ,1909.831036097710000 
Haggerston,South Acton,3 ,2049 ,975 ,19151.512702565900000 
Haggerston,Stonebridge Park,0 ,2049 ,729 ,17572.701779073200000 
Haggerston,Stratford,3 ,2049 ,55954 ,8020.090436185750000 
Haggerston,Surrey Quays,1 ,2049 ,1005 ,6494.101617629580000 
Haggerston,Sydenham,3 ,2049 ,515 ,14212.439998872400000 
Haggerston,Wandsworth Road,10 ,2049 ,498 ,15216.462923407000000 
Haggerston,Wapping,8 ,2049 ,1066 ,5058.774543237820000 
Haggerston,Wembley Central,0 ,2049 ,1327 ,19290.800246042100000 
Haggerston,West Brompton,0 ,2049 ,5859 ,14198.193608871300000 
Haggerston,West Croydon,33 ,2049 ,2048 ,20813.847222210200000 
Haggerston,West Hampstead,5 ,2049 ,5856 ,10710.320675297000000 
Haggerston,Whitechapel,453 ,2049 ,17633 ,3105.652483563290000 
Haggerston,Willesden Junction,4 ,2049 ,4165 ,14933.519810772700000 
Hainault,Acton Town,2 ,3117 ,2202 ,36683.589830504900000 
Hainault,Aldgate,8 ,3117 ,7782 ,20950.684103292200000 
Hainault,Aldgate East,16 ,3117 ,7932 ,19514.263321757100000 
Hainault,Angel,15 ,3117 ,8103 ,23143.214498449900000 
Hainault,Archway,5 ,3117 ,2193 ,28895.349119293300000 
Hainault,Arnos Grove,1 ,3117 ,748 ,30326.047839195900000 
Hainault,Baker Street,9 ,3117 ,14973 ,26108.536215818800000 
Hainault,Balham,4 ,3117 ,3814 ,30457.680460846500000 
Hainault,Bank and Monument,172 ,3117 ,78549 ,21176.455254560000000 
Hainault,Barbican,22 ,3117 ,9134 ,21476.328385607200000 
Hainault,Barking,4 ,3117 ,7004 ,21283.455706064400000 
Hainault,Barkingside,13 ,3117 ,262 ,2047.413402155400000 
Hainault,Barons Court,3 ,3117 ,2956 ,31413.058804483800000 
Hainault,Becontree,0 ,3117 ,456 ,24577.908091761500000 
Hainault,Belsize Park,1 ,3117 ,2255 ,27891.124442975100000 
Hainault,Bermondsey,9 ,3117 ,3172 ,22379.379076618800000 
Hainault,Bethnal Green,42 ,3117 ,4660 ,18433.914494675400000 
Hainault,Blackfriars,5 ,3117 ,10849 ,22414.210972927900000 
Hainault,Bond Street,61 ,3117 ,20967 ,25912.319533235800000 
Hainault,Borough,8 ,3117 ,3254 ,22577.777492967800000 
Hainault,Bow Road,1 ,3117 ,1193 ,17066.424858081700000 
Hainault,Brixton,6 ,3117 ,5084 ,28024.405798438800000 
Hainault,Bromley-by-Bow,4 ,3117 ,1613 ,16522.246358134700000 
Hainault,Buckhurst Hill,5 ,3117 ,228 ,8369.260185283260000 
Hainault,Burnt Oak,0 ,3117 ,649 ,37562.485328716600000 
Hainault,Caledonian Road,1 ,3117 ,1803 ,25152.528095434600000 
Hainault,Camden Town,6 ,3117 ,6348 ,25859.246356481700000 
Hainault,Canada Water,19 ,3117 ,20443 ,21389.862156058200000 
Hainault,Canary Wharf,82 ,3117 ,58772 ,19119.165619871400000 
Hainault,Canning Town,51 ,3117 ,15428 ,17005.081561093700000 
Hainault,Cannon Street,1 ,3117 ,4698 ,21505.767970653900000 
Hainault,Chalk Farm,1 ,3117 ,1329 ,26853.023503487600000 
Hainault,Chancery Lane,91 ,3117 ,15391 ,23121.131292373700000 
Hainault,Charing Cross,8 ,3117 ,7016 ,24301.176595351700000 
Hainault,Chigwell,7 ,3117 ,148 ,2454.561340595490000 
Hainault,Clapham Common,4 ,3117 ,2020 ,28032.727627293100000 
Hainault,Clapham North,1 ,3117 ,1238 ,27389.970135914400000 
Hainault,Clapham South,1 ,3117 ,1513 ,29285.045860029000000 
Hainault,Colindale,3 ,3117 ,2081 ,36256.063279022900000 
Hainault,Colliers Wood,1 ,3117 ,865 ,33788.227008587000000 
Hainault,Covent Garden,2 ,3117 ,4355 ,24319.555576072800000 
Hainault,Dagenham Heathway,0 ,3117 ,1108 ,26006.108868828500000 
Hainault,Debden,25 ,3117 ,865 ,12256.851678325100000 
Hainault,Ealing Broadway,8 ,3117 ,4846 ,38788.845256409300000 
Hainault,Earl's Court,3 ,3117 ,6613 ,29908.260739121400000 
Hainault,East Acton,0 ,3117 ,1505 ,34179.928998505200000 
Hainault,East Ham,4 ,3117 ,2062 ,18861.160779030900000 
Hainault,East Putney,2 ,3117 ,1877 ,34173.778078308200000 
Hainault,Edgware,1 ,3117 ,772 ,39080.615007580300000 
Hainault,Edgware Road,8 ,3117 ,6868 ,27143.376583282400000 
Hainault,Elephant & Castle,19 ,3117 ,6427 ,23398.917645171100000 
Hainault,Embankment,11 ,3117 ,10220 ,23960.845774892500000 
Hainault,Epping,8 ,3117 ,498 ,18204.446523870100000 
Hainault,Euston,9 ,3117 ,16800 ,24485.647546308400000 
Hainault,Euston Square,16 ,3117 ,8093 ,24661.756552252900000 
Hainault,Fairlop,11 ,3117 ,182 ,878.683566143421000 
Hainault,Farringdon,28 ,3117 ,25592 ,21937.238329348800000 
Hainault,Finchley Central,4 ,3117 ,1921 ,34605.131118992000000 
Hainault,Finsbury Park,6 ,3117 ,6769 ,23097.768823343700000 
Hainault,Fulham Broadway,3 ,3117 ,4200 ,31418.411807293100000 
Hainault,Gants Hill,23 ,3117 ,601 ,5535.724944714000000 
Hainault,Gloucester Road,7 ,3117 ,5194 ,28998.139525272200000 
Hainault,Golders Green,1 ,3117 ,1871 ,31454.853454247700000 
Hainault,Goodge Street,6 ,3117 ,6457 ,25128.149032307600000 
Hainault,Grange Hill,4 ,3117 ,76 ,1107.648609974190000 
Hainault,Great Portland Street,6 ,3117 ,6936 ,25281.716770512400000 
Hainault,Green Park,23 ,3117 ,26754 ,25650.611121904600000 
Hainault,Greenford,1 ,3117 ,1157 ,41641.061999500900000 
Hainault,Gunnersbury,3 ,3117 ,4775 ,36008.365605070000000 
Hainault,Hammersmith,11 ,3117 ,18250 ,32306.890890404400000 
Hainault,Hampstead,1 ,3117 ,2010 ,29069.127547066800000 
Hainault,Hanger Lane,3 ,3117 ,1493 ,37814.741663514800000 
Hainault,Harlesden,2 ,3117 ,1668 ,33965.191155551600000 
Hainault,Harrow & Wealdstone,0 ,3117 ,1335 ,42629.781238919900000 
Hainault,Harrow-on-the-Hill,1 ,3117 ,3019 ,39639.297521700800000 
Hainault,Heathrow Terminals 2 & 3,1 ,3117 ,2406 ,51164.628126619800000 
Hainault,Hendon Central,7 ,3117 ,1878 ,34103.549900040300000 
Hainault,High Barnet,0 ,3117 ,953 ,40858.128611938900000 
Hainault,High Street Kensington,11 ,3117 ,5427 ,30003.258311496200000 
Hainault,Highbury & Islington,0 ,3117 ,25385 ,21040.424862902200000 
Hainault,Highgate,1 ,3117 ,856 ,30485.553915506500000 
Hainault,Holborn,82 ,3117 ,22346 ,23686.615004750500000 
Hainault,Holland Park,4 ,3117 ,2063 ,30010.563968076300000 
Hainault,Holloway Road,4 ,3117 ,1696 ,24537.230652456900000 
Hainault,Hounslow Central,1 ,3117 ,708 ,44469.319827585200000 
Hainault,Hounslow East,1 ,3117 ,843 ,43723.635444164200000 
Hainault,Hounslow West,0 ,3117 ,401 ,45948.403519581600000 
Hainault,Hyde Park Corner,5 ,3117 ,2410 ,26430.500422171500000 
Hainault,Kennington,1 ,3117 ,1161 ,24238.486034396000000 
Hainault,Kentish Town,2 ,3117 ,3404 ,27137.211999250000000 
Hainault,Kilburn,0 ,3117 ,1953 ,29613.380435709400000 
Hainault,Kilburn Park,3 ,3117 ,823 ,30504.027892832800000 
Hainault,King's Cross St. Pancras,40 ,3117 ,33330 ,23622.277872557200000 
Hainault,Kingsbury,1 ,3117 ,1018 ,38100.068257341500000 
Hainault,Knightsbridge,17 ,3117 ,6821 ,27014.454010471600000 
Hainault,Ladbroke Grove,0 ,3117 ,2131 ,30644.648546318300000 
Hainault,Lambeth North,0 ,3117 ,1319 ,24293.098754592800000 
Hainault,Lancaster Gate,19 ,3117 ,1820 ,27814.357952765000000 
Hainault,Latimer Road,0 ,3117 ,1109 ,31304.229081157800000 
Hainault,Leicester Square,8 ,3117 ,8847 ,24685.086875154400000 
Hainault,Leyton,44 ,3117 ,1447 ,11505.148374404900000 
Hainault,Leytonstone,51 ,3117 ,1844 ,9841.304814113530000 
Hainault,Liverpool Street,267 ,3117 ,61122 ,20334.952570809900000 
Hainault,London Bridge,51 ,3117 ,29930 ,22063.183625705500000 
Hainault,Loughton,19 ,3117 ,655 ,10204.734588410000000 
Hainault,Maida Vale,3 ,3117 ,949 ,29652.246369904500000 
Hainault,Manor House,3 ,3117 ,1311 ,24213.882450564100000 
Hainault,Marble Arch,38 ,3117 ,6145 ,26595.755768004600000 
Hainault,Marylebone,4 ,3117 ,4250 ,26646.834541612800000 
Hainault,Mile End,26 ,3117 ,3759 ,16441.492692185700000 
Hainault,Mill Hill East,1 ,3117 ,681 ,36127.333561542100000 
Hainault,Moorgate,4 ,3117 ,24574 ,20769.040019412300000 
Hainault,Morden,3 ,3117 ,1447 ,36399.941455140000000 
Hainault,Mornington Crescent,5 ,3117 ,2927 ,25269.036143666400000 
Hainault,Neasden,1 ,3117 ,732 ,32830.130761095100000 
Hainault,Newbury Park,67 ,3117 ,559 ,3177.967823811550000 
Hainault,North Acton,4 ,3117 ,3168 ,35360.448314847400000 
Hainault,North Greenwich,22 ,3117 ,6276 ,18805.024339186300000 
Hainault,Northfields,0 ,3117 ,864 ,39264.474335215800000 
Hainault,Northolt,0 ,3117 ,663 ,43459.528259848100000 
Hainault,Northwick Park,1 ,3117 ,1713 ,38336.165664276100000 
Hainault,Notting Hill Gate,15 ,3117 ,5490 ,29310.830505106700000 
Hainault,Old Street,14 ,3117 ,15897 ,21622.559738160100000 
Hainault,Osterley,2 ,3117 ,521 ,42756.140771721100000 
Hainault,Oval,4 ,3117 ,2544 ,25153.643718735800000 
Hainault,Oxford Circus,72 ,3117 ,44368 ,25357.978967944700000 
Hainault,Paddington,9 ,3117 ,20198 ,27932.007860128400000 
Hainault,Parsons Green,3 ,3117 ,2711 ,32120.750138721200000 
Hainault,Piccadilly Circus,11 ,3117 ,13641 ,24872.985035099400000 
Hainault,Pimlico,6 ,3117 ,5585 ,27307.702811906300000 
Hainault,Plaistow,1 ,3117 ,1049 ,16239.836309017900000 
Hainault,Putney Bridge,3 ,3117 ,2494 ,33115.212488037700000 
Hainault,Queen's Park,1 ,3117 ,2167 ,30357.951268055100000 
Hainault,Queensway,7 ,3117 ,1882 ,28672.507574226800000 
Hainault,Redbridge,5 ,3117 ,198 ,6993.468706341000000 
Hainault,Regent's Park,7 ,3117 ,3364 ,26336.029595970500000 
Hainault,Richmond,2 ,3117 ,5397 ,39956.809788100400000 
Hainault,Roding Valley,8 ,3117 ,84 ,4643.220706335840000 
Hainault,Russell Square,4 ,3117 ,5172 ,24393.049319964700000 
Hainault,Seven Sisters,0 ,3117 ,10191 ,25492.047360450500000 
Hainault,Shepherd's Bush,20 ,3117 ,9890 ,30922.243389361200000 
Hainault,Sloane Square,12 ,3117 ,8229 ,27073.583674231900000 
Hainault,Snaresbrook,7 ,3117 ,512 ,9063.426491239860000 
Hainault,South Kensington,15 ,3117 ,15325 ,28246.806045832200000 
Hainault,South Wimbledon,0 ,3117 ,1361 ,34866.695144582100000 
Hainault,South Woodford,19 ,3117 ,766 ,7747.605755171840000 
Hainault,Southfields,0 ,3117 ,1351 ,35804.666173298800000 
Hainault,Southgate,2 ,3117 ,874 ,32305.196425809100000 
Hainault,Southwark,20 ,3117 ,10326 ,23161.532710808300000 
Hainault,St. James's Park,24 ,3117 ,13339 ,25130.519064684300000 
Hainault,St. John's Wood,5 ,3117 ,3982 ,28247.466308747300000 
Hainault,St. Paul's,113 ,3117 ,13446 ,22025.980095441800000 
Hainault,Stanmore,0 ,3117 ,983 ,42459.040311146000000 
Hainault,Stepney Green,11 ,3117 ,1879 ,17470.765069456400000 
Hainault,Stockwell,2 ,3117 ,1623 ,26437.668257136900000 
Hainault,Stratford,443 ,3117 ,55954 ,13636.491300328900000 
Hainault,Swiss Cottage,2 ,3117 ,2598 ,29217.406601552300000 
Hainault,Temple,1 ,3117 ,6780 ,23166.251772331800000 
Hainault,Theydon Bois,2 ,3117 ,98 ,15578.962836357100000 
Hainault,Tooting Bec,2 ,3117 ,1239 ,31432.845882457100000 
Hainault,Tooting Broadway,6 ,3117 ,4506 ,32507.807324800400000 
Hainault,Tottenham Court Road,57 ,3117 ,19126 ,24483.676662311100000 
Hainault,Totteridge & Whetstone,1 ,3117 ,287 ,38265.498110793200000 
Hainault,Tower Hill,24 ,3117 ,8286 ,20353.497306168100000 
Hainault,Tufnell Park,0 ,3117 ,557 ,27901.813007406700000 
Hainault,Turnpike Lane,2 ,3117 ,992 ,26535.541809012900000 
Hainault,Upney,1 ,3117 ,485 ,22650.751187613800000 
Hainault,Upton Park,4 ,3117 ,1642 ,17560.914952449800000 
Hainault,Uxbridge,1 ,3117 ,4316 ,50924.245363748600000 
Hainault,Vauxhall,26 ,3117 ,16242 ,27944.523966646300000 
Hainault,Victoria,59 ,3117 ,33251 ,25907.824661002900000 
Hainault,Wanstead,29 ,3117 ,419 ,8173.854262715110000 
Hainault,Warren Street,11 ,3117 ,17309 ,25031.848748193800000 
Hainault,Warwick Avenue,2 ,3117 ,1174 ,28864.633799952900000 
Hainault,Waterloo,57 ,3117 ,23466 ,23719.409698417100000 
Hainault,Wembley Park,6 ,3117 ,5759 ,35183.296699290900000 
Hainault,West Acton,2 ,3117 ,488 ,37171.943089589800000 
Hainault,West Brompton,3 ,3117 ,5859 ,30475.649930884500000 
Hainault,West Ham,8 ,3117 ,5487 ,15310.000815460100000 
Hainault,West Hampstead,3 ,3117 ,5856 ,28597.758828442500000 
Hainault,Westbourne Park,0 ,3117 ,1347 ,29838.708618885400000 
Hainault,Westminster,20 ,3117 ,15466 ,24569.769724777600000 
Hainault,White City,16 ,3117 ,5966 ,32222.744482620600000 
Hainault,Whitechapel,92 ,3117 ,17633 ,18550.929252951400000 
Hainault,Willesden Green,0 ,3117 ,830 ,30798.438365546700000 
Hainault,Willesden Junction,1 ,3117 ,4165 ,32820.957963918200000 
Hainault,Wimbledon,2 ,3117 ,6295 ,38820.228207870900000 
Hainault,Wood Green,3 ,3117 ,2146 ,27466.367434415000000 
Hainault,Woodford,32 ,3117 ,706 ,6035.650839161560000 
Hammersmith,Acton Town,113 ,11818 ,2202 ,4376.698940100490000 
Hammersmith,Aldgate,29 ,11818 ,7782 ,12567.352876222600000 
Hammersmith,Aldgate East,59 ,11818 ,7932 ,12809.400063509600000 
Hammersmith,Alperton,28 ,11818 ,741 ,9349.786883636290000 
Hammersmith,Amersham,1 ,11818 ,256 ,41832.291132472100000 
Hammersmith,Angel,28 ,11818 ,8103 ,11387.273717748400000 
Hammersmith,Archway,5 ,11818 ,2193 ,13840.926748213100000 
Hammersmith,Arnos Grove,4 ,11818 ,748 ,21524.693650362200000 
Hammersmith,Arsenal,5 ,11818 ,315 ,13523.661941282000000 
Hammersmith,Baker Street,303 ,11818 ,14973 ,7720.696653756540000 
Hammersmith,Balham,2 ,11818 ,3814 ,14151.140546831600000 
Hammersmith,Bank and Monument,201 ,11818 ,78549 ,11130.435635844400000 
Hammersmith,Barbican,184 ,11818 ,9134 ,12525.863378317300000 
Hammersmith,Barking,13 ,11818 ,7004 ,24701.573201617800000 
Hammersmith,Barkingside,0 ,11818 ,262 ,30259.477488249000000 
Hammersmith,Barons Court,66 ,11818 ,2956 ,893.832085920601000 
Hammersmith,Bayswater,5 ,11818 ,615 ,5410.184038558680000 
Hammersmith,Becontree,0 ,11818 ,456 ,27996.025587314900000 
Hammersmith,Belsize Park,6 ,11818 ,2255 ,12836.702071895000000 
Hammersmith,Bermondsey,14 ,11818 ,3172 ,12430.083745029600000 
Hammersmith,Bethnal Green,10 ,11818 ,4660 ,14380.230321500400000 
Hammersmith,Blackfriars,147 ,11818 ,10849 ,9961.143200648430000 
Hammersmith,Blackhorse Road,3 ,11818 ,2955 ,20270.047923300800000 
Hammersmith,Bond Street,65 ,11818 ,20967 ,7873.655364833610000 
Hammersmith,Borough,2 ,11818 ,3254 ,10856.851073869000000 
Hammersmith,Boston Manor,49 ,11818 ,892 ,7888.435590055340000 
Hammersmith,Bounds Green,3 ,11818 ,778 ,20170.451159986000000 
Hammersmith,Bow Road,3 ,11818 ,1193 ,16507.102858976900000 
Hammersmith,Brent Cross,1 ,11818 ,450 ,17915.520186486600000 
Hammersmith,Brixton,24 ,11818 ,5084 ,11717.865884423800000 
